Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type,Abstract
Collaborative detection and mitigation of DDoS in software-defined networks,The Journal of Supercomputing,,77.0,11,10.1007/s11227-021-03782-9,Omer Elsier TayfourMuhammad Nadzir Marsono,2021,http://link.springer.com/article/10.1007/s11227-021-03782-9,Article,
A reinforcement learning optimization for future smart cities using software defined networking,International Journal of Machine Learning and Cybernetics,,12.0,11,10.1007/s13042-020-01245-w,Kulandaivel RajkumarManikandan RamachandranFadi Al-TurjmanRizwan Patan,2021,http://link.springer.com/article/10.1007/s13042-020-01245-w,Article,
Low interruption ratio link fault recovery scheme for data plane in software-defined networks,Peer-to-Peer Networking and Applications,,14.0,6,10.1007/s12083-021-01215-1,Dong LiangQinrang LiuBinghao YanYanbin HuBo ZhaoTao Hu,2021,http://link.springer.com/article/10.1007/s12083-021-01215-1,Article,
Performance computation and implementation of distributed controllers for reliable software-defined networks,The Journal of Supercomputing,,77.0,11,10.1007/s11227-021-03785-6,Abdulrahman Saad Alqahtani,2021,http://link.springer.com/article/10.1007/s11227-021-03785-6,Article,
A policy based framework for quality of service management in software defined networks,Telecommunication Systems,,78.0,3,10.1007/s11235-021-00816-8,Priyanka KambojSujata Pal,2021,http://link.springer.com/article/10.1007/s11235-021-00816-8,Article,
Multi-criteria decision-making for controller placement in software-defined wide-area networks,The Journal of Supercomputing,,77.0,11,10.1007/s11227-021-03815-3,Ali Abdi SeyedkolaeiSeyed Amin Hosseini Seno,2021,http://link.springer.com/article/10.1007/s11227-021-03815-3,Article,
Mitigation of Malicious Flooding in Software Defined Networks Using Dynamic Access Control List,Wireless Personal Communications,,121.0,1,10.1007/s11277-021-08626-6,J. RamprasathV. Seethalakshmi,2021,http://link.springer.com/article/10.1007/s11277-021-08626-6,Article,
IPR: Intelligent Proactive Routing model toward DDoS attack handling in SDN,The Journal of Supercomputing,,77.0,11,10.1007/s11227-021-03750-3,R. PradeepaM. Pushpalatha,2021,http://link.springer.com/article/10.1007/s11227-021-03750-3,Article,
R2T-DSDN: reliable real-time distributed controller-based SDN,The Journal of Supercomputing,,77.0,11,10.1007/s11227-021-03780-x,Shahrzad SedaghatAmir Hossein Jahangir,2021,http://link.springer.com/article/10.1007/s11227-021-03780-x,Article,
Software-Defined Radio Enabled Cloud Radio Access Network Implementation Using OpenAirInterface,Wireless Personal Communications,,121.0,2,10.1007/s11277-021-09064-0,Akeem O. MufutauFernando P. GuiomarArnaldo OliveiraPaulo P. Monteiro,2021,http://link.springer.com/article/10.1007/s11277-021-09064-0,Article,
Sustainability modelling and green energy optimisation in microgrid powered distributed FogMicroDataCenters in rural area,Wireless Networks,,27.0,8,10.1007/s11276-019-02207-z,Padma Priya RD. Rekha,2021,http://link.springer.com/article/10.1007/s11276-019-02207-z,Article,
DDoS detection in 5G-enabled IoT networks using deep Kalman backpropagation neural network,International Journal of Machine Learning and Cybernetics,,12.0,11,10.1007/s13042-021-01323-7,Muder AlmianiAlia AbuGhazlehYaser JararwehAbdul Razaque,2021,http://link.springer.com/article/10.1007/s13042-021-01323-7,Article,
Latency-aware content caching and cost-aware migration in SDN based on MEC,Wireless Networks,,27.0,8,10.1007/s11276-021-02813-w,Chunlin LiLei ZhuYoulong Luo,2021,http://link.springer.com/article/10.1007/s11276-021-02813-w,Article,
SDN-based cross-domain cooperative method for trusted nodes recommendation in Mobile crowd sensing,Peer-to-Peer Networking and Applications,,14.0,6,10.1007/s12083-021-01217-z,Zhongnan ZhaoYanli WangHuiqiang Wang,2021,http://link.springer.com/article/10.1007/s12083-021-01217-z,Article,
Network virtualization for real-time processing of object detection using deep learning,Multimedia Tools and Applications,,80.0,28 - 29,10.1007/s11042-020-09603-0,Dae-Young KimJi-Hoon ParkYoungchan LeeSeokhoon Kim,2021,http://link.springer.com/article/10.1007/s11042-020-09603-0,Article,
Optimization control method for industrial Internet of Things based on biological adaptive coevolutionary,Wireless Networks,,27.0,8,10.1007/s11276-021-02783-z,Chunli JiangKuangrong HaoWitold PedryczLei ChenXin Cai,2021,http://link.springer.com/article/10.1007/s11276-021-02783-z,Article,
People-centric collective intelligence: decentralized and enhanced privacy mobile crowd sensing based on blockchain,The Journal of Supercomputing,,77.0,11,10.1007/s11227-021-03756-x,M. ArulprakashR. Jebakumar,2021,http://link.springer.com/article/10.1007/s11227-021-03756-x,Article,
Towards big services: a synergy between service computing and parallel programming,Computing,,103.0,11,10.1007/s00607-021-00999-7,Haithem MezniMokhtar SellamiSabeur AridhiFaouzi Ben Charrada,2021,http://link.springer.com/article/10.1007/s00607-021-00999-7,Article,
Bringing Time-Sensitive Networking to Wireless Professional Private Networks,Wireless Personal Communications,,121.0,2,10.1007/s11277-021-09056-0,Jetmir HaxhibeqiriXianjun JiaoEsteban MunicioJohann M. Marquez-BarjaIngrid MoermanJeroen Hoebeke,2021,http://link.springer.com/article/10.1007/s11277-021-09056-0,Article,
A Novel Cooperative Micro-Caching Algorithm Based on Fuzzy Inference Through NFV in Ultra-Dense IoT Networks,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09632-6,Muhammad Umar FarooqMuhammad ZeeshanMuhammad Talha JahangirMuhammad Asif,2021,http://link.springer.com/article/10.1007/s10922-021-09632-6,Article,
MSN: A Playground Framework for Design and Evaluation of MicroServices-Based sdN Controller,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09631-7,Sisay Tadesse ArzoDomenico ScoteceRiccardo BassoliDaniel BarattiniFabrizio GranelliLuca FoschiniFrank H. P. Fitzek,2021,http://link.springer.com/article/10.1007/s10922-021-09631-7,Article,
Comparison of Machine Learning Techniques for VNF Resource Requirements Prediction in NFV,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09629-1,Mahsa MoradiMahmood AhmadiRojia Nikbazm,2021,http://link.springer.com/article/10.1007/s10922-021-09629-1,Article,
Intelligent Wireless Networks: Challenges and Future Research Topics,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09625-5,Murad Abusubaih,2021,http://link.springer.com/article/10.1007/s10922-021-09625-5,Article,
Design of a Security and Trust Framework for 5G Multi-domain Scenarios,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09623-7,José María Jorquera ValeroPedro Miguel Sánchez SánchezAlexios LekidisJavier Fernandez HidalgoManuel Gil PérezM. Shuaib SiddiquiAlberto Huertas CeldránGregorio Martínez Pérez,2021,http://link.springer.com/article/10.1007/s10922-021-09623-7,Article,
Deep Learning in IoT Intrusion Detection,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09621-9,Stefanos TsimenidisThomas LagkasKonstantinos Rantos,2021,http://link.springer.com/article/10.1007/s10922-021-09621-9,Article,
Optimized Path and Reduced Rule Caching Cost for Software Defined Network (SDN) Based Internet of Things (IOT),Wireless Personal Communications,,120.0,3,10.1007/s11277-021-08698-4,H. M. MahanteshM. Nageswara GupthaM. S. Hema,2021,http://link.springer.com/article/10.1007/s11277-021-08698-4,Article,
Predicting the energy consumption in software defined wireless sensor networks: a probabilistic Markov model approach,Journal of Ambient Intelligence and Humanized Computing,,12.0,10,10.1007/s12652-020-02599-3,Atefeh RahimifarYousef Seifi KavianHooman KaabiMohammad Soroosh,2021,http://link.springer.com/article/10.1007/s12652-020-02599-3,Article,
SDN-based security management of multiple WoT Smart Spaces,Journal of Ambient Intelligence and Humanized Computing,,12.0,10,10.1007/s12652-020-02601-y,Saad El JaouhariAhmed BouabdallahAndreea Ancuta Corici,2021,http://link.springer.com/article/10.1007/s12652-020-02601-y,Article,
An SDN-based framework for QoS routing in internet of underwater things,Telecommunication Systems,,78.0,2,10.1007/s11235-021-00812-y,Reza MohammadiAmin NazariMohammad NassiriMauro Conti,2021,http://link.springer.com/article/10.1007/s11235-021-00812-y,Article,
Seamless Multicast : an SDN-based architecture for continuous audiovisual transport,Telecommunication Systems,,78.0,2,10.1007/s11235-021-00796-9,Constant ColomboFrancis LepageRené KoppEric Gnaedinger,2021,http://link.springer.com/article/10.1007/s11235-021-00796-9,Article,
Seamless Health Monitoring Using 5G NR for Internet of Medical Things,Wireless Personal Communications,,120.0,3,10.1007/s11277-021-08730-7,Lalita MishraVikashShirshu Varma,2021,http://link.springer.com/article/10.1007/s11277-021-08730-7,Article,
An overview of queuing delay and various delay based algorithms in networks,Computing,,103.0,10,10.1007/s00607-021-00973-3,Arnab RoyJoseph Lalnunfela PachuauAnish Kumar Saha,2021,http://link.springer.com/article/10.1007/s00607-021-00973-3,Article,
5G for the Support of Public Safety Services,Wireless Personal Communications,,120.0,3,10.1007/s11277-021-08473-5,Ioannis P. ChochliourosAnastasia S. SpiliopoulouPavlos I. LazaridisZaharias D. ZaharisMaria-Rita SpadaJordi Pérez-RomeroBego BlancoHicham KhalifeEhsan Ebrahimi KhaleghiMichail-Alexandros Kourtis,2021,http://link.springer.com/article/10.1007/s11277-021-08473-5,Article,
A survey on healthcare data security in wireless body area networks,Journal of Ambient Intelligence and Humanized Computing,,12.0,10,10.1007/s12652-020-02728-y,Tallat JabeenHumaira AshrafAta Ullah,2021,http://link.springer.com/article/10.1007/s12652-020-02728-y,Article,
Distributed Network Slicing Management Using Blockchains in E-Health Environments,Mobile Networks and Applications,,26.0,5,10.1007/s11036-021-01745-1,João Paulo de Brito GonçalvesHenrique Carvalho de ResendeRodolfo da Silva VillacaEsteban MunicioCristiano B. BothJohann M. Marquez-Barja,2021,http://link.springer.com/article/10.1007/s11036-021-01745-1,Article,
Security Threat Analysis of the 5G ESSENCE Platform,Wireless Personal Communications,,120.0,3,10.1007/s11277-021-08554-5,Ioannis P. ChochliourosAnastasia S. SpiliopoulouAlexandros KostopoulosMichail-Alexandros KourtisPavlos I. LazaridisZaharias D. ZaharisNeeli R. Prasad,2021,http://link.springer.com/article/10.1007/s11277-021-08554-5,Article,
A study on VAL platform for 5G network for large-capacity data transmission,The Journal of Supercomputing,,77.0,10,10.1007/s11227-021-03700-z,Hae-Jong JooHwa-Young Jeong,2021,http://link.springer.com/article/10.1007/s11227-021-03700-z,Article,
Probabilistic Deep Q Network for real-time path planning in censorious robotic procedures using force sensors,Journal of Real-Time Image Processing,,18.0,5,10.1007/s11554-021-01122-x,Parvathaneni Naga SrinivasuAkash Kumar BhoiRutvij H. JhaveriGadekallu Thippa ReddyMuhammad Bilal,2021,http://link.springer.com/article/10.1007/s11554-021-01122-x,Article,
Carbonated ground granulated blast furnace slag stabilising brown kaolin,Environmental Science and Pollution Research,,28.0,40,10.1007/s11356-021-14718-4,Ahmed Mohammed Awad MohammedNor Zurairahetty Mohd YunusMuhammad Azril HezmiAhmad Safuan A. RashidSuksun Horpibulsuk,2021,http://link.springer.com/article/10.1007/s11356-021-14718-4,Article,
Centrality Based Congestion Detection Using Reinforcement Learning Approach for Traffic Engineering in Hybrid SDN,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09627-3,Deva Priya IsravelSalaja SilasElijah Blessing Rajsingh,2021,http://link.springer.com/article/10.1007/s10922-021-09627-3,Article,
A Scalable Hierarchically Distributed Architecture for Next-Generation Applications,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09618-4,Hemanth Kumar RavuriMaria Torres VegaJeroen van der HooftTim WautersFilip De Turck,2021,http://link.springer.com/article/10.1007/s10922-021-09618-4,Article,
Joint Reliability-Aware and Cost Efficient Path Allocation and VNF Placement using Sharing Scheme,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09613-9,Abolfazl GhazizadehBehzad AkbariMohammad M. Tajiki,2021,http://link.springer.com/article/10.1007/s10922-021-09613-9,Article,
ADA-QKDN: a new quantum key distribution network routing scheme based on application demand adaptation,Quantum Information Processing,,20.0,9,10.1007/s11128-021-03246-2,Li-Quan ChenMeng-Nan ZhaoKun-Liang YuTian-Yang TuYong-Li ZhaoYing-Chao Wang,2021,http://link.springer.com/article/10.1007/s11128-021-03246-2,Article,
Service Function Chain Placement in Distributed Scenarios: A Systematic Review,Journal of Network and Systems Management,,30.0,1,10.1007/s10922-021-09626-4,Guto Leoni SantosDiego de Freitas BezerraÉlisson da Silva RochaLeylane FerreiraAndré Luis Cavalcanti MoreiraGlauco Estácio GonçalvesMaria Valéria MarqueziniÁkos RecseAmardeep MehtaJudith KelnerDjamel SadokPatricia Takako Endo,2021,http://link.springer.com/article/10.1007/s10922-021-09626-4,Article,
Jupiter: a modern federated learning platform for regional medical care,Science China Information Sciences,,64.0,10,10.1007/s11432-020-3062-8,Ju XingJiadong TianZexun JiangJiali ChengHao Yin,2021,http://link.springer.com/article/10.1007/s11432-020-3062-8,Article,
A novel controller placement algorithm based on network portioning concept and a hybrid discrete optimization algorithm for multi-controller software-defined networks,Cluster Computing,,24.0,3,10.1007/s10586-021-03264-w,Nasrin FirouzMohammad MasdariAmin Babazadeh SangarKambiz Majidzadeh,2021,http://link.springer.com/article/10.1007/s10586-021-03264-w,Article,
Improving the fault-tolerance of software-defined networks with dynamic overlay agreement,Cluster Computing,,24.0,3,10.1007/s10586-020-03224-w,Hui-Ching HsiehMao-Lun ChiangTzu-Yang Chang,2021,http://link.springer.com/article/10.1007/s10586-020-03224-w,Article,
Detecting and mitigating cyberattacks using software defined networks for integrated clinical environments,Peer-to-Peer Networking and Applications,,14.0,5,10.1007/s12083-021-01082-w,Alberto Huertas CeldránKallol Krishna KarmakarFélix Gómez MármolVijay Varadharajan,2021,http://link.springer.com/article/10.1007/s12083-021-01082-w,Article,
"Next Generation Mobile Core Resource Orchestration: Comprehensive Survey, Challenges and Perspectives",Wireless Personal Communications,,120.0,2,10.1007/s11277-021-08517-w,Ibrahim Al-SurmiBasheer RaddwanIbrahim Al-Baltah,2021,http://link.springer.com/article/10.1007/s11277-021-08517-w,Article,
Deep reinforcement learning-based resource allocation and seamless handover in multi-access edge computing based on SDN,Knowledge and Information Systems,,63.0,9,10.1007/s10115-021-01590-4,Chunlin LiYong ZhangYoulong Luo,2021,http://link.springer.com/article/10.1007/s10115-021-01590-4,Article,
A Statistical Model for Early Detection of DDoS Attacks on Random Targets in SDN,Wireless Personal Communications,,120.0,1,10.1007/s11277-021-08465-5,Reza Bakhtiari ShohaniSeyedakbar MostafaviVesal Hakami,2021,http://link.springer.com/article/10.1007/s11277-021-08465-5,Article,
"Blockchain-based solutions for security, privacy, and trust management in vehicular networks: a survey",The Journal of Supercomputing,,77.0,9,10.1007/s11227-021-03659-x,Branka MikavicaAleksandra Kostić-Ljubisavljević,2021,http://link.springer.com/article/10.1007/s11227-021-03659-x,Article,
